"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW027.maxbin.001",2,219,1793,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806055.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806055","87.65","0.8","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 84.19, 0.55; GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 83.94, 0.58; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 78.52, 0.47; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.04, 0.42; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.99, 0.36; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.98, 0.29; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.86, 0.33; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.61, 0.24; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 76.84, 0.14",69.88,11,0.983638795842695,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW029.maxbin.001",18,11481,13106,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SIRX01;s__","GCA_004563715.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SIRX01;s__SIRX01 sp004563715","78.82","0.39","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SIRX01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",78.12,11,0.916600767716388,"N/A"
"JW031.metabat.11",1,3,809,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","GCA_013698305.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__JACCVC01 sp013698305","76.92","0.25","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",82.98,11,0.928961396761556,"N/A"
"JW031.metabat.11",1,1,831,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","GCA_013698305.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__JACCVC01 sp013698305","76.92","0.25","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",82.98,11,0.928961396761556,"N/A"
"JW031.metabat.15",4,2667,4319,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","GCA_009380025.1","95.0","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__WHSP01;s__WHSP01 sp009380025","76.08","0.07","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",52.66,11,0.784920276732237,"N/A"
"JW031.metabat.21",4,4786,6423,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__;g__;s__","taxonomic classification fully defined by topology","classification based on placement in class-level tree","N/A",66.78,11,0.719393365797101,"N/A"
"JW031.metabat.24",15,13839,14369,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","GCA_013698305.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__JACCVC01 sp013698305","77.59","0.22","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",66.9,11,0.910236544472577,"N/A"
"JW031.metabat.24",4,3075,4181,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","GCA_013698305.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__JACCVC01 sp013698305","77.59","0.22","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",66.9,11,0.910236544472577,"N/A"
"JW031.metabat.3",1,1,801,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","GCA_013812825.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sp013812825","79.09","0.49","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_009720245.1, s__Sphingomicrobium sp009720245, 95.0, 78.63, 0.42; GCA_011053295.1, s__Sphingomicrobium sp011053295, 95.0, 78.5, 0.34; GCF_003097155.1, s__Sphingomicrobium sp003097155, 95.0, 78.47, 0.42; GCF_009363895.1, s__Sphingomicrobium ginsengisoli, 95.0, 78.41, 0.42; GCF_000620665.1, s__Sphingomicrobium sp000620665, 95.0, 78.34, 0.4; GCF_014873795.1, s__Sphingomicrobium sp014873795, 95.0, 78.3, 0.36; GCA_013812805.1, s__Sphingomicrobium sp013812805, 95.0, 78.28, 0.36; GCF_014873475.1, s__Sphingomicrobium sp014873475, 95.0, 78.24, 0.44; GCF_014396785.1, s__Sphingomicrobium lutea, 95.0, 78.23, 0.45; GCF_011302055.1, s__Sphingomicrobium sinipercae, 95.0, 78.22, 0.43; GCA_019242355.1, s__Sphingomicrobium sp019242355, 95.0, 78.19, 0.33; GCA_902806275.1, s__Sphingomicrobium sp902806275, 95.0, 78.15, 0.3; GCF_003970925.1, s__Sphingomicrobium sp003970925, 95.0, 78.14, 0.46; GCF_003499275.1, s__Sphingomicrobium mesophila, 95.0, 78.14, 0.45; GCF_014352855.1, s__Sphingomicrobium sp014352855, 95.0, 78.12, 0.45; GCA_902806285.1, s__Sphingomicrobium sp902806285, 95.0, 78.03, 0.38; GCF_000711715.1, s__Sphingomicrobium astaxanthinifaciens, 95.0, 78.02, 0.4; GCF_014489515.1, s__Sphingomicrobium sediminicola, 95.0, 78.01, 0.39; GCF_014489495.1, s__Sphingomicrobium daechungense, 95.0, 78.01, 0.37; GCF_014396585.1, s__Sphingomicrobium rhizophilum, 95.0, 77.93, 0.33; GCF_016924655.1, s__Sphingomicrobium sp016924655, 95.0, 77.9, 0.35; GCF_000585415.1, s__Sphingomicrobium jaspsi, 95.0, 77.86, 0.35; GCA_013361785.1, s__Sphingomicrobium sp013361785, 95.0, 77.83, 0.35; GCF_011300455.1, s__Sphingomicrobium piscis, 95.0, 77.82, 0.36; GCA_013817375.1, s__Sphingomicrobium sp013817375, 95.0, 77.79, 0.4; GCF_011301715.1, s__Sphingomicrobium sp011301715, 95.0, 77.78, 0.28; GCF_011927725.1, s__Sphingomicrobium kaistense, 95.0, 77.71, 0.39; GCA_902806265.1, s__Sphingomicrobium sp902806265, 95.0, 77.57, 0.35; GCF_007998985.1, s__Sphingomicrobium xanthus, 95.0, 77.55, 0.26; GCA_019247755.1, s__Sphingomicrobium sp019247755, 95.0, 77.54, 0.26; GCF_014873375.1, s__Sphingomicrobium sp014873375, 95.0, 77.41, 0.35; GCA_013816785.1, s__Sphingomicrobium sp013816785, 95.0, 77.39, 0.3; GCA_013816595.1, s__Sphingomicrobium sp013816595, 95.0, 77.32, 0.28; GCA_902806295.1, s__Sphingomicrobium sp902806295, 95.0, 77.31, 0.24; GCF_003583725.1, s__Sphingomicrobium edaphi, 95.0, 77.2, 0.26; GCF_014195685.1, s__Sphingomicrobium lutaoense, 95.0, 77.15, 0.27; GCA_013001055.1, s__Sphingomicrobium sp004282935, 95.0, 76.63, 0.18",46.27,11,0.954295295251167,"N/A"
"JW031.metabat.8",3,1812,3446,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",44.46,11,0.864370665106329,"N/A"
"JW032.maxbin.001",3,2676,3152,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SIRX01;s__","GCA_004563715.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SIRX01;s__SIRX01 sp004563715","78.5","0.44","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SIRX01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",72.38,11,0.91063184966576,"N/A"
"JW036.metabat.10",1,2,631,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__","GCA_019240375.1","95.0","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__JAFAYN01 sp019240375","80.87","0.57","d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__JAFAYN01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.09,11,0.908215414096396,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW036.metabat.15",1,70,1707,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","GCA_013698305.1","95.0","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__JACCVC01 sp013698305","76.89","0.18","d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA6265;g__JACCVC01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",65.49,11,0.925739563544632,"N/A"
"JW048.metabat.1",1,1,621,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52909;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52909;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806095.1, s__SCSIO-52909 sp902806095, 95.0, 87.14, 0.81; GCA_013698525.1, s__SCSIO-52909 sp013698525, 95.0, 86.53, 0.59; GCA_902812425.1, s__SCSIO-52909 sp902812425, 95.0, 82.33, 0.68; GCA_016781725.1, s__SCSIO-52909 sp016781725, 95.0, 80.4, 0.5; GCA_902805985.1, s__SCSIO-52909 sp902805985, 95.0, 78.61, 0.43; GCA_902806085.1, s__SCSIO-52909 sp902806085, 95.0, 78.58, 0.55; GCF_011492945.1, s__SCSIO-52909 sp011492945, 95.0, 78.42, 0.53; GCA_902806015.1, s__SCSIO-52909 sp902806015, 95.0, 78.41, 0.42; GCA_902805975.1, s__SCSIO-52909 sp902805975, 95.0, 78.39, 0.44; GCA_013815575.1, s__SCSIO-52909 sp013815575, 95.0, 78.25, 0.32",55.32,11,0.960048056904166,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW057.metabat.5",5,2130,2618,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__","taxonomic classification fully defined by topology","classification based on placement in class-level tree","N/A",35.64,11,0.478294165608552,"N/A"
"JW072.metabat.7",2,1141,2775,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__","GCA_013813825.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__JACCRA01 sp013813825","78.03","0.29","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",58.48,11,0.898939681758805,"N/A"
"JW072.metabat.7",1,3,1490,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__","GCA_013813825.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__JACCRA01 sp013813825","78.03","0.29","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__JACCRA01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",58.48,11,0.898939681758805,"N/A"
"JW076.maxbin.003",6,5141,5857,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",64.06,11,0.865371109586399,"N/A"
"JW076.metabat.10",1,1,945,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCVG01;s__","GCA_013698335.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCVG01;s__JACCVG01 sp013698335","77.91","0.34","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCVG01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.21,11,0.861816714423727,"N/A"
"JW076.metabat.10",1,3,605,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCVG01;s__","GCA_013698335.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCVG01;s__JACCVG01 sp013698335","77.91","0.34","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__JACCVG01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",51.21,11,0.861816714423727,"N/A"
"JW076.metabat.4",8,4981,5478,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__;s__","GCA_009377795.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__WHTJ01;s__WHTJ01 sp009377795","78.22","0.36","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",35.29,11,0.84124968171682,"N/A"
"JW078.metabat.14",1,2,814,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",60.58,11,0.915279448360746,"N/A"
"JW078.metabat.15",4,3016,4713,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","ANI","classification based on placement in class-level tree","GCA_019244185.1, s__QHVT01 sp019244185, 95.0, 79.44, 0.44; GCA_003223645.1, s__QHVT01 sp003223645, 95.0, 78.49, 0.37; GCA_019242175.1, s__QHVT01 sp019242175, 95.0, 78.31, 0.35; GCA_016650215.1, s__QHVT01 sp016650215, 95.0, 77.9, 0.33; GCA_017883215.1, s__QHVT01 sp017883215, 95.0, 77.89, 0.32",60.8,11,0.910534693108009,"N/A"
"JW078.metabat.24",9,4968,5600,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__","GCA_004297935.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__SCRE01 sp004297935","78.26","0.35","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",64.83,11,0.948910876719202,"N/A"
"JW078.metabat.3",1,3,563,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__","GCA_003244245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__GCA-003244245 sp003244245","86.23","0.68","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003244055.1, s__GCA-003244245 sp003244055, 95.0, 85.29, 0.68; GCA_019243635.1, s__GCA-003244245 sp019243635, 95.0, 82.21, 0.61; GCA_019240665.1, s__GCA-003244245 sp019240665, 95.0, 82.07, 0.49; GCA_019244165.1, s__GCA-003244245 sp019244165, 95.0, 80.9, 0.46; GCA_019247305.1, s__GCA-003244245 sp019247305, 95.0, 80.65, 0.52; GCA_019241525.1, s__GCA-003244245 sp019241525, 95.0, 79.4, 0.49",64.77,11,0.983755988509091,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW078.metabat.3",7,4159,4491,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__","GCA_003244245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__GCA-003244245 sp003244245","86.23","0.68","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003244055.1, s__GCA-003244245 sp003244055, 95.0, 85.29, 0.68; GCA_019243635.1, s__GCA-003244245 sp019243635, 95.0, 82.21, 0.61; GCA_019240665.1, s__GCA-003244245 sp019240665, 95.0, 82.07, 0.49; GCA_019244165.1, s__GCA-003244245 sp019244165, 95.0, 80.9, 0.46; GCA_019247305.1, s__GCA-003244245 sp019247305, 95.0, 80.65, 0.52; GCA_019241525.1, s__GCA-003244245 sp019241525, 95.0, 79.4, 0.49",64.77,11,0.983755988509091,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW082.metabat.8",4,3502,5145,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","GCF_014352855.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sp014352855","79.91","0.57","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_013817375.1, s__Sphingomicrobium sp013817375, 95.0, 79.52, 0.48; GCF_011302055.1, s__Sphingomicrobium sinipercae, 95.0, 79.45, 0.51; GCF_003097155.1, s__Sphingomicrobium sp003097155, 95.0, 79.38, 0.58; GCA_013812825.1, s__Sphingomicrobium sp013812825, 95.0, 79.26, 0.51; GCF_009720245.1, s__Sphingomicrobium sp009720245, 95.0, 79.19, 0.53; GCA_013812805.1, s__Sphingomicrobium sp013812805, 95.0, 79.0, 0.44; GCA_011053295.1, s__Sphingomicrobium sp011053295, 95.0, 78.9, 0.37; GCA_013361785.1, s__Sphingomicrobium sp013361785, 95.0, 78.88, 0.47; GCF_003970925.1, s__Sphingomicrobium sp003970925, 95.0, 78.85, 0.45; GCF_014873475.1, s__Sphingomicrobium sp014873475, 95.0, 78.85, 0.49; GCF_014396785.1, s__Sphingomicrobium lutea, 95.0, 78.78, 0.5; GCF_000620665.1, s__Sphingomicrobium sp000620665, 95.0, 78.76, 0.57; GCF_014873795.1, s__Sphingomicrobium sp014873795, 95.0, 78.72, 0.47; GCF_009363895.1, s__Sphingomicrobium ginsengisoli, 95.0, 78.67, 0.44; GCA_019242355.1, s__Sphingomicrobium sp019242355, 95.0, 78.65, 0.41; GCA_019247755.1, s__Sphingomicrobium sp019247755, 95.0, 78.45, 0.37; GCF_003499275.1, s__Sphingomicrobium mesophila, 95.0, 78.43, 0.47; GCF_014396585.1, s__Sphingomicrobium rhizophilum, 95.0, 78.41, 0.37; GCF_000711715.1, s__Sphingomicrobium astaxanthinifaciens, 95.0, 78.38, 0.43; GCF_014489515.1, s__Sphingomicrobium sediminicola, 95.0, 78.36, 0.45; GCF_014489495.1, s__Sphingomicrobium daechungense, 95.0, 78.33, 0.45; GCA_902806275.1, s__Sphingomicrobium sp902806275, 95.0, 78.24, 0.33; GCF_011300455.1, s__Sphingomicrobium piscis, 95.0, 78.23, 0.39; GCF_011927725.1, s__Sphingomicrobium kaistense, 95.0, 78.16, 0.41; GCA_013816785.1, s__Sphingomicrobium sp013816785, 95.0, 78.13, 0.36; GCF_000585415.1, s__Sphingomicrobium jaspsi, 95.0, 78.13, 0.38; GCF_016924655.1, s__Sphingomicrobium sp016924655, 95.0, 77.99, 0.36; GCF_014873375.1, s__Sphingomicrobium sp014873375, 95.0, 77.97, 0.32; GCA_902806265.1, s__Sphingomicrobium sp902806265, 95.0, 77.91, 0.34; GCA_013816595.1, s__Sphingomicrobium sp013816595, 95.0, 77.85, 0.32; GCA_902806285.1, s__Sphingomicrobium sp902806285, 95.0, 77.81, 0.37; GCF_011301715.1, s__Sphingomicrobium sp011301715, 95.0, 77.73, 0.33; GCF_003583725.1, s__Sphingomicrobium edaphi, 95.0, 77.54, 0.3; GCF_007998985.1, s__Sphingomicrobium xanthus, 95.0, 77.45, 0.29; GCA_902806295.1, s__Sphingomicrobium sp902806295, 95.0, 77.39, 0.23; GCF_014195685.1, s__Sphingomicrobium lutaoense, 95.0, 77.38, 0.28; GCA_013001055.1, s__Sphingomicrobium sp004282935, 95.0, 77.05, 0.18",55.8,11,0.974568926125558,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
