"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW048.maxbin.001_sub",11,8425,10338,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","91.86","0.85","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 79.35, 0.39; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.5, 0.31; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.99, 0.34; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 77.99, 0.42; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 77.89, 0.42; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.75, 0.3; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.4, 0.32; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.07, 0.24; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 76.63, 0.13",55.56,11,0.990671590722063,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW048.maxbin.001_sub",3,1113,3014,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","91.86","0.85","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 79.35, 0.39; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.5, 0.31; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.99, 0.34; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 77.99, 0.42; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 77.89, 0.42; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.75, 0.3; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.4, 0.32; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.07, 0.24; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 76.63, 0.13",55.56,11,0.990671590722063,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW048.metabat.3",4,2395,4284,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","GCA_902806265.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium sp902806265","88.75","0.86","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806285.1, s__Sphingomicrobium sp902806285, 95.0, 86.72, 0.8; GCF_009363895.1, s__Sphingomicrobium ginsengisoli, 95.0, 80.04, 0.66; GCF_016924655.1, s__Sphingomicrobium sp016924655, 95.0, 79.93, 0.59; GCF_000711715.1, s__Sphingomicrobium astaxanthinifaciens, 95.0, 79.67, 0.59; GCF_003970925.1, s__Sphingomicrobium sp003970925, 95.0, 79.65, 0.6; GCA_902806295.1, s__Sphingomicrobium sp902806295, 95.0, 79.53, 0.51; GCF_014873375.1, s__Sphingomicrobium sp014873375, 95.0, 79.44, 0.55; GCF_011927725.1, s__Sphingomicrobium kaistense, 95.0, 79.42, 0.58; GCA_011053295.1, s__Sphingomicrobium sp011053295, 95.0, 79.14, 0.4; GCA_902806275.1, s__Sphingomicrobium sp902806275, 95.0, 78.95, 0.37; GCF_003499275.1, s__Sphingomicrobium mesophila, 95.0, 78.54, 0.51; GCA_013812825.1, s__Sphingomicrobium sp013812825, 95.0, 78.39, 0.47; GCF_011300455.1, s__Sphingomicrobium piscis, 95.0, 78.33, 0.38; GCA_013812805.1, s__Sphingomicrobium sp013812805, 95.0, 78.29, 0.37; GCF_014873475.1, s__Sphingomicrobium sp014873475, 95.0, 78.24, 0.44; GCF_014352855.1, s__Sphingomicrobium sp014352855, 95.0, 78.21, 0.41; GCF_014396585.1, s__Sphingomicrobium rhizophilum, 95.0, 78.18, 0.42; GCF_014396785.1, s__Sphingomicrobium lutea, 95.0, 78.12, 0.45; GCF_009720245.1, s__Sphingomicrobium sp009720245, 95.0, 78.1, 0.39; GCF_003097155.1, s__Sphingomicrobium sp003097155, 95.0, 78.09, 0.43; GCF_011302055.1, s__Sphingomicrobium sinipercae, 95.0, 78.04, 0.43; GCA_019242355.1, s__Sphingomicrobium sp019242355, 95.0, 78.0, 0.34; GCF_000585415.1, s__Sphingomicrobium jaspsi, 95.0, 77.94, 0.5; GCF_000620665.1, s__Sphingomicrobium sp000620665, 95.0, 77.91, 0.39; GCA_013816785.1, s__Sphingomicrobium sp013816785, 95.0, 77.91, 0.37; GCF_007998985.1, s__Sphingomicrobium xanthus, 95.0, 77.88, 0.35; GCA_019247755.1, s__Sphingomicrobium sp019247755, 95.0, 77.77, 0.27; GCF_014489495.1, s__Sphingomicrobium daechungense, 95.0, 77.75, 0.37; GCF_014489515.1, s__Sphingomicrobium sediminicola, 95.0, 77.62, 0.35; GCF_011301715.1, s__Sphingomicrobium sp011301715, 95.0, 77.61, 0.32; GCF_014873795.1, s__Sphingomicrobium sp014873795, 95.0, 77.6, 0.34; GCA_013817375.1, s__Sphingomicrobium sp013817375, 95.0, 77.58, 0.29; GCA_013361785.1, s__Sphingomicrobium sp013361785, 95.0, 77.57, 0.3; GCF_003583725.1, s__Sphingomicrobium edaphi, 95.0, 77.28, 0.27; GCA_013816595.1, s__Sphingomicrobium sp013816595, 95.0, 77.24, 0.25; GCF_014195685.1, s__Sphingomicrobium lutaoense, 95.0, 77.09, 0.3; GCA_013001055.1, s__Sphingomicrobium sp004282935, 95.0, 76.96, 0.17",44.22,11,0.989148360605722,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW058.metabat.5",2,560,2437,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JW062.metabat.4",2,534,2420,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JW074.metabat.1",3,1994,3910,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JW077.maxbin.001",10,6137,8065,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JW078.metabat.14",6,3681,5618,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",60.58,11,0.915279448360746,"N/A"
"JW078.metabat.15",17,13247,15082,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","ANI","classification based on placement in class-level tree","GCA_019244185.1, s__QHVT01 sp019244185, 95.0, 79.44, 0.44; GCA_003223645.1, s__QHVT01 sp003223645, 95.0, 78.49, 0.37; GCA_019242175.1, s__QHVT01 sp019242175, 95.0, 78.31, 0.35; GCA_016650215.1, s__QHVT01 sp016650215, 95.0, 77.9, 0.33; GCA_017883215.1, s__QHVT01 sp017883215, 95.0, 77.89, 0.32",60.8,11,0.910534693108009,"N/A"
"JW078.metabat.24",27,26994,28862,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__","GCA_004297935.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__SCRE01 sp004297935","78.26","0.35","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__SCRE01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",64.83,11,0.948910876719202,"N/A"
"JW078.metabat.3",1,2,1354,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__","GCA_003244245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__GCA-003244245 sp003244245","86.23","0.68","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Pseudonocardiaceae;g__GCA-003244245;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003244055.1, s__GCA-003244245 sp003244055, 95.0, 85.29, 0.68; GCA_019243635.1, s__GCA-003244245 sp019243635, 95.0, 82.21, 0.61; GCA_019240665.1, s__GCA-003244245 sp019240665, 95.0, 82.07, 0.49; GCA_019244165.1, s__GCA-003244245 sp019244165, 95.0, 80.9, 0.46; GCA_019247305.1, s__GCA-003244245 sp019247305, 95.0, 80.65, 0.52; GCA_019241525.1, s__GCA-003244245 sp019241525, 95.0, 79.4, 0.49",64.77,11,0.983755988509091,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW084.maxbin.003",4,2952,4868,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__","GCA_013362805.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__JABFVL01 sp013362805","79.65","0.41","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",82.88,11,0.966760634946102,"N/A"
"JW089.metabat.2",6,4066,5994,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.31","0.53","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.66, 0.59; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.54, 0.28",64.75,11,0.974045308186307,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW098.metabat.4",4,2587,4515,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.42","0.57","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.78, 0.72; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.95, 0.32",49.82,11,0.972782213380297,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW107.metabat.1",3,839,2713,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","GCA_011331385.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__DSRY01 sp011331385","79.46","0.51","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",26.65,11,0.902994430755686,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW107.metabat.1",2,436,2328,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","GCA_011331385.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__DSRY01 sp011331385","79.46","0.51","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",26.65,11,0.902994430755686,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW114.metabat.4",14,10789,12645,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","GCA_011331385.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__DSRY01 sp011331385","79.36","0.55","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",55.04,11,0.910028014566398,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW115.metabat.6",30,28629,30380,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.25","0.54","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.75, 0.57; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.49, 0.28",53.44,11,0.972841618214976,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW116.metabat.4",9,7908,9836,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.3","0.56","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.69, 0.57; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.45, 0.28",56.77,11,0.974204193113672,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW119.maxbin.001",27,25053,26735,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.54","0.58","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.72, 0.69; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.35, 0.33",55.94,11,0.974371730894083,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW121.metabat.3",14,18848,20713,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","75.95","0.08","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",83.2,11,0.864137218073235,"N/A"
"JW121.metabat.3",14,15336,17261,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","75.95","0.08","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",83.2,11,0.864137218073235,"N/A"
"JW127.metabat.7",9,7849,9462,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.82","0.59","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.64, 0.69; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.14, 0.31",48.95,11,0.971737386666403,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW130.metabat.1",9,5939,7861,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","76.24","0.11","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",85.13,11,0.880319758821615,"N/A"
"JW130.metabat.1",18,22650,24518,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","76.24","0.11","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",85.13,11,0.880319758821615,"N/A"
"JW130.metabat.3",5,4317,6155,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",68.57,11,0.881678197894693,"N/A"
"JW135.metabat.1",1,309,2252,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.19","0.36","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.46, 0.25",72.46,11,0.91938740788375,"N/A"
"JW135.metabat.3",3,1840,3723,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",64.56,11,0.659056271888726,"N/A"
"JW135.metabat.3",2,672,2597,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",64.56,11,0.659056271888726,"N/A"
"JW138.metabat.2",6,4893,6728,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.02","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",52.6,11,0.813518294641602,"N/A"
"JW138.metabat.2",9,5482,7110,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.02","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",52.6,11,0.813518294641602,"N/A"
"JW138.metabat.7",1,3,1700,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",73.99,11,0.879323775676112,"N/A"
