"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW089.metabat.2",1,234,2828,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Bacterial TniB protein [PF05621.13]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.31","0.53","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.66, 0.59; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.54, 0.28",64.75,11,0.974045308186307,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW100.metabat.1",2,2860,5349,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Bacterial TniB protein [PF05621.13]; AAA domain [PF13401.8]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_019237215.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp019237215","94.7","0.73","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_005883115.1, s__VAZQ01 sp005883115, 95.0, 81.81, 0.54; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.77, 0.34",39.44,11,0.989355799524801,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW114.metabat.4",20,15854,18466,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Torsin [PF06309.13]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; DNA polymerase III, delta subunit [PF13177.8]; Type II/IV secretion system protein [PF00437.22]; Bacterial TniB protein [PF05621.13]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; AAA domain [PF13401.8]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","GCA_011331385.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__DSRY01 sp011331385","79.36","0.55","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",55.04,11,0.910028014566398,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW119.maxbin.001",1,185,2779,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Bacterial TniB protein [PF05621.13]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.54","0.58","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.72, 0.69; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.35, 0.33",55.94,11,0.974371730894083,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW121.metabat.3",115,129606,132236,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; Sigma-54 interaction domain [PF00158.28]; Bacterial TniB protein [PF05621.13]; AAA domain [PF13401.8]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","75.95","0.08","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",83.2,11,0.864137218073235,"N/A"
"JW123.maxbin.005_sub",1,2,2086,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA lid domain [PF17871.3]; AAA domain (Cdc48 subfamily) [PF07724.16]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Torsin [PF06309.13]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Bacterial TniB protein [PF05621.13]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__","ANI","classification based on placement in class-level tree","GCA_016185205.1, s__Pseudolabrys sp016185205, 95.0, 78.13, 0.26; GCA_016201085.1, s__Pseudolabrys sp016201085, 95.0, 78.03, 0.19; GCA_009694265.1, s__Pseudolabrys sp009694265, 95.0, 78.0, 0.17; GCA_003152455.1, s__Pseudolabrys sp003152455, 95.0, 77.96, 0.22; GCA_003133345.1, s__Pseudolabrys sp003133345, 95.0, 77.72, 0.23; GCA_018240595.1, s__Pseudolabrys sp018240595, 95.0, 77.59, 0.17; GCA_903878085.1, s__Pseudolabrys sp903878085, 95.0, 77.5, 0.24; GCA_017849615.1, s__Pseudolabrys sp017849615, 95.0, 77.48, 0.16; GCA_903885555.1, s__Pseudolabrys sp903885555, 95.0, 77.4, 0.2; GCA_903839845.1, s__Pseudolabrys sp903839845, 95.0, 77.37, 0.2; GCF_003367395.1, s__Pseudolabrys taiwanensis, 95.0, 77.34, 0.2; GCF_003367195.1, s__Pseudolabrys sp003367195, 95.0, 77.29, 0.15; GCF_005153485.1, s__Pseudolabrys sp005153485, 95.0, 77.25, 0.16; GCA_019246455.1, s__Pseudolabrys sp019246455, 95.0, 77.07, 0.09; GCA_001464835.1, s__Pseudolabrys sp001464835, 95.0, 77.07, 0.17; GCA_018242205.1, s__Pseudolabrys sp018242205, 95.0, 77.04, 0.16; GCF_001426945.1, s__Pseudolabrys sp001426945, 95.0, 77.02, 0.16; GCA_016124795.1, s__Pseudolabrys sp016124795, 95.0, 77.02, 0.19; GCA_903929045.1, s__Pseudolabrys sp903929045, 95.0, 76.97, 0.18; GCA_019247925.1, s__Pseudolabrys sp019247925, 95.0, 76.97, 0.12; GCA_001899285.1, s__Pseudolabrys sp001899285, 95.0, 76.64, 0.14; GCA_903891395.1, s__Pseudolabrys sp903891395, 95.0, 76.58, 0.12; GCA_903892675.1, s__Pseudolabrys sp903892675, 95.0, 76.46, 0.17",39.5,11,0.980667258672717,"N/A"
"JW130.metabat.1",11,12238,14871,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; Bacterial TniB protein [PF05621.13]; Sigma-54 interaction domain [PF00158.28]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; AAA domain [PF13401.8]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","76.24","0.11","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",85.13,11,0.880319758821615,"N/A"
"JW130.metabat.3",4,1615,4212,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Sigma-54 interaction domain [PF00158.28]; AAA domain [PF13401.8]; Bacterial TniB protein [PF05621.13]; Type II/IV secretion system protein [PF00437.22]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",68.57,11,0.881678197894693,"N/A"
"JW132.metabat.1",1,1,1890,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","80.97","0.46","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.54, 0.55; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.34, 0.23",49.5,11,0.97208348415786,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW135.metabat.1",4,3120,5714,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; Bacterial TniB protein [PF05621.13]; AAA domain [PF13401.8]; DNA polymerase III, delta subunit [PF13177.8]; Type II/IV secretion system protein [PF00437.22]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.19","0.36","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.46, 0.25",72.46,11,0.91938740788375,"N/A"
"JW135.metabat.3",1,1,2517,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Sigma-54 interaction domain [PF00158.28]; Bacterial TniB protein [PF05621.13]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",64.56,11,0.659056271888726,"N/A"
"JW138.metabat.7",2,611,3208,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Sigma-54 interaction domain [PF00158.28]; AAA domain [PF13401.8]; Bacterial TniB protein [PF05621.13]; Type II/IV secretion system protein [PF00437.22]; Torsin [PF06309.13]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",73.99,11,0.879323775676112,"N/A"
"JW147.metabat.2",12,11107,13662,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.1]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Torsin [PF06309.13]; Bacterial TniB protein [PF05621.13]; AAA domain [PF13401.8]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__","GCA_005883255.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__AC-38 sp005883255","78.91","0.51","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",47.24,11,0.867857139177902,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW151.metabat.1",7,4263,6293,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__","GCF_900129455.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__Jatrophihabitans endophyticus","78.15","0.36","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Jatrophihabitantaceae;g__Jatrophihabitans;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",53.22,11,0.915056123177189,"N/A"
"JW151.metabat.7",1,203,2731,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.1]; Type II/IV secretion system protein [PF00437.22]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; Bacterial TniB protein [PF05621.13]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",51.27,11,0.902169894510808,"N/A"
"JW155.metabat.9",21,18958,21552,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Clp amino terminal domain, pathogenicity island component [PF02861.22]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]; Torsin [PF06309.13]; DNA polymerase III, delta subunit [PF13177.8]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.14]; Bacterial TniB protein [PF05621.13]; Type II/IV secretion system protein [PF00437.22]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.72","0.45","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.9, 0.37",72.9,11,0.913308205534793,"N/A"
"JW163.metabat.1",6,5072,7669,"C","K03695","ATP-dependent Clp protease ATP-binding subunit ClpB",NA,NA,NA,"AAA domain (Cdc48 subfamily) [PF07724.16]; AAA lid domain [PF17871.3]; C-terminal, D2-small domain, of ClpB protein [PF10431.11]; AAA domain (dynein-related subfamily) [PF07728.16]; Sigma-54 interaction domain [PF00158.28]; ATPase family associated with various cellular activities (AAA) [PF00004.31]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",70.57,11,0.888914182261477,"N/A"
